,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,KNUMV
2663,400,4900136402,2021,WR,WA,PR,20210222,20210222,20210222,104322,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2664,400,4900136403,2021,WR,WA,PR,20210222,20210222,20210222,104326,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2665,400,4900136404,2021,WR,WA,PR,20210222,20210222,20210222,104326,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2666,400,4900136405,2021,WR,WA,PR,20210222,20210222,20210222,104329,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2667,400,4900136406,2021,WR,WA,PR,20210222,20210222,20210222,104329,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2668,400,4900136407,2021,WR,WA,PR,20210222,20210222,20210222,104331,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2669,400,4900136408,2021,WR,WA,PR,20210222,20210222,20210222,104332,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2670,400,4900136409,2021,WR,WA,PR,20210222,20210222,20210222,104347,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2671,400,4900136410,2021,WR,WA,PR,20210222,20210222,20210222,104347,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2672,400,4900136411,2021,WR,WA,PR,20210222,20210222,20210222,104353,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2673,400,4900136412,2021,WR,WA,PR,20210222,20210222,20210222,104354,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2674,400,4900136413,2021,WR,WA,PR,20210222,20210222,20210222,104356,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2675,400,4900136414,2021,WR,WA,PR,20210222,20210222,20210222,104357,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2676,400,4900136415,2021,WA,WA,PR,20210222,20210222,20210222,104406,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2677,400,4900136416,2021,WA,WA,PR,20210222,20210222,20210222,104415,0,USRINTERFAZ, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2678,400,4900136417,2021,WA,WA,PR,20210222,20210222,20210222,104423,0,ALMACENREP, , , ,0, ,3, ,CRPCLNT400, ,MIGO_GI, , ,0, , , , , , 
2679,400,4900136419,2021,WR,WA,PR,20210222,20210222,20210222,104547,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2680,400,4900136420,2021,WR,WA,PR,20210222,20210222,20210222,104548,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2681,400,4900136421,2021,WA,WA,PR,20210222,20210222,20210222,104548,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2682,400,4900136422,2021,WR,WA,PR,20210222,20210222,20210222,104640,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2683,400,4900136423,2021,WR,WA,PR,20210222,20210222,20210222,104640,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2684,400,4900136427,2021,WR,WA,PR,20210222,20210222,20210222,104734,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2685,400,4900136428,2021,WR,WA,PR,20210222,20210222,20210222,104734,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2686,400,4900136431,2021,WA,WA,PR,20210222,20210222,20210222,104828,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2687,400,4900136432,2021,WA,WA,PR,20210222,20210222,20210222,104848,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2688,400,4900136433,2021,WA,WA,PR,20210222,20210222,20210222,104909,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2689,400,4900136434,2021,WA,WA,PR,20210222,20210222,20210222,104919,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2690,400,4900136435,2021,WA,WA,PR,20210222,20210222,20210222,104929,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2691,400,4900136436,2021,WA,WA,PR,20210222,20210222,20210222,104938,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2692,400,4900136438,2021,WR,WA,PR,20210222,20210222,20210222,105119,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2693,400,4900136439,2021,WR,WA,PR,20210222,20210222,20210222,105121,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2694,400,4900136442,2021,WR,WA,PR,20210222,20210222,20210222,105140,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2695,400,4900136443,2021,WR,WA,PR,20210222,20210222,20210222,105157,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2696,400,4900136444,2021,WR,WA,PR,20210222,20210222,20210222,105203,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2697,400,4900136445,2021,WR,WA,PR,20210222,20210222,20210222,105204,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2698,400,4900136446,2021,WR,WA,PR,20210222,20210222,20210222,105206,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2699,400,4900136447,2021,WA,WA,PR,20210222,20210222,20210222,105227,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2700,400,4900136448,2021,WR,WA,PR,20210222,20210222,20210222,105247,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2701,400,4900136450,2021,WR,WA,PR,20210222,20210222,20210222,105301,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2702,400,4900136451,2021,WR,WA,PR,20210222,20210222,20210222,105302,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2703,400,4900136452,2021,WR,WA,PR,20210222,20210222,20210222,105346,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2704,400,4900136453,2021,WR,WA,PR,20210222,20210222,20210222,105347,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2705,400,4900136454,2021,WA,WA,PR,20210222,20210222,20210222,105445,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2706,400,4900136833,2021,WR,WA,PR,20210222,20210222,20210222,121127,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2707,400,4900136834,2021,WR,WA,PR,20210222,20210222,20210222,121130,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2708,400,4900136835,2021,WR,WA,PR,20210222,20210222,20210222,121133,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2709,400,4900136837,2021,WR,WA,PR,20210222,20210222,20210222,121305,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2710,400,4900136838,2021,WR,WA,PR,20210222,20210222,20210222,121306,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2711,400,4900136839,2021,WR,WA,PR,20210222,20210222,20210222,121316,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2712,400,4900136840,2021,WR,WA,PR,20210222,20210222,20210222,121319,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2713,400,4900136842,2021,WR,WA,PR,20210222,20210222,20210222,121323,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2714,400,4900136843,2021,WR,WA,PR,20210222,20210222,20210222,121325,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2715,400,4900136847,2021,WA,WA,PR,20210222,20210222,20210222,121449,0,DESPACHO5, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2716,400,4900136850,2021,WR,WA,PR,20210222,20210222,20210222,121824,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2717,400,4900136851,2021,WR,WA,PR,20210222,20210222,20210222,121825,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2718,400,4900136852,2021,WR,WA,PR,20210222,20210222,20210222,121828,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2719,400,4900136853,2021,WR,WA,PR,20210222,20210222,20210222,121829,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2720,400,4900136854,2021,WR,WA,PR,20210222,20210222,20210222,121834,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2721,400,4900136855,2021,WR,WA,PR,20210222,20210222,20210222,121835,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2722,400,4900136856,2021,WR,WA,PR,20210222,20210222,20210222,121839,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2723,400,4900136857,2021,WR,WA,PR,20210222,20210222,20210222,121840,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2724,400,4900136858,2021,WR,WA,PR,20210222,20210222,20210222,121848,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2725,400,4900136859,2021,WR,WA,PR,20210222,20210222,20210222,121849,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2726,400,4900136860,2021,WR,WA,PR,20210222,20210222,20210222,121853,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2727,400,4900136861,2021,WR,WA,PR,20210222,20210222,20210222,121853,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2728,400,4900136862,2021,WA,WA,PR,20210222,20210222,20210222,122038,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MIGO_TR, , ,0, , , , , , 
2729,400,4900136864,2021,WR,WA,PR,20210222,20210222,20210222,122055,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2730,400,4900136868,2021,WR,WA,PR,20210222,20210222,20210222,122110,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2731,400,4900136869,2021,WR,WA,PR,20210222,20210222,20210222,122113,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2732,400,4900136870,2021,WR,WA,PR,20210222,20210222,20210222,122114,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2733,400,4900136874,2021,WR,WA,PR,20210222,20210222,20210222,122241,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2734,400,4900136875,2021,WR,WA,PR,20210222,20210222,20210222,122243,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2735,400,4900136876,2021,WR,WA,PR,20210222,20210222,20210222,122254,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2736,400,4900136877,2021,WR,WA,PR,20210222,20210222,20210222,122257,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2737,400,4900136878,2021,WR,WA,PR,20210222,20210222,20210222,122307,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2738,400,4900136879,2021,WR,WA,PR,20210222,20210222,20210222,122310,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2739,400,4900136880,2021,WR,WA,PR,20210222,20210222,20210222,122313,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2740,400,4900136881,2021,WR,WA,PR,20210222,20210222,20210222,122309,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2741,400,4900136882,2021,WR,WA,PR,20210222,20210222,20210222,122339,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2742,400,4900136883,2021,WR,WA,PR,20210222,20210222,20210222,122341,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2743,400,4900136884,2021,WA,WA,PR,20210222,20210222,20210222,122518,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2744,400,4900136885,2021,WA,WA,PR,20210222,20210222,20210222,122536,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2745,400,4900136886,2021,WA,WA,PR,20210222,20210222,20210222,122545,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2746,400,4900136887,2021,WA,WA,PR,20210222,20210222,20210222,122554,0,ALMACENCYE, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2747,400,4900135665,2021,WA,WA,PR,20210222,20210222,20210222,74923,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2748,400,4900135667,2021,WA,WA,PR,20210222,20210222,20210222,75002,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2749,400,4900135668,2021,WA,WA,PR,20210222,20210222,20210222,75023,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2750,400,4900135669,2021,WA,WA,PR,20210222,20210222,20210222,75035,0,DESPACHO5, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2751,400,4900135670,2021,WA,WA,PR,20210222,20210222,20210222,75128,0,ALMACENMT, , , ,0, ,1, ,CRPCLNT400, ,MIGO_GI, , ,0, , , , , , 
2752,400,4900135672,2021,WR,WA,PR,20210222,20210222,20210222,75132,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2753,400,4900135674,2021,WR,WA,PR,20210222,20210222,20210222,75143,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2754,400,4900135676,2021,WR,WA,PR,20210222,20210222,20210222,75149,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2755,400,4900135677,2021,WA,WA,PR,20210222,20210222,20210222,75208,0,ALMREPUEST01, , , ,0, , , ,CRPCLNT400, ,MB26, , ,0, , , , , , 
2756,400,4900135678,2021,WR,WA,PR,20210222,20210222,20210222,75220,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2757,400,4900135679,2021,WR,WA,PR,20210222,20210222,20210222,75221,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2758,400,4900135680,2021,WR,WA,PR,20210222,20210222,20210222,75225,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2759,400,4900135681,2021,WR,WA,PR,20210222,20210222,20210222,75227,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2760,400,4900135682,2021,WR,WA,PR,20210222,20210222,20210222,75238,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2761,400,4900135684,2021,WR,WA,PR,20210222,20210222,20210222,75240,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2762,400,4900135685,2021,WR,WA,PR,20210222,20210222,20210222,75241,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2763,400,4900135686,2021,WA,WA,PR,20210222,20210222,20210222,75245,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2764,400,4900135687,2021,WA,WA,PR,20210222,20210222,20210222,75319,0,DESPACHO5, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2765,400,4900135688,2021,WA,WA,PR,20210222,20210222,20210222,75607,0,DESPACHO5, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2766,400,4900135689,2021,WA,WA,PR,20210222,20210222,20210222,75724,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2767,400,4900135690,2021,WA,WA,PR,20210222,20210222,20210222,75835,0,DESPACHO5, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2768,400,4900135691,2021,WA,WA,PR,20210222,20210222,20210222,75851,0,ALMACENMP6, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2769,400,4900135692,2021,WA,WA,PR,20210222,20210222,20210222,80038,0,ALMACENMT, , , ,0, , , ,CRPCLNT400, ,MB26, , ,0, , , , , , 
2770,400,4900135693,2021,WR,WA,PR,20210222,20210222,20210222,80041,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2771,400,4900135694,2021,WR,WA,PR,20210222,20210222,20210222,80044,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2772,400,4900135696,2021,WR,WA,PR,20210222,20210222,20210222,80112,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2773,400,4900135697,2021,WR,WA,PR,20210222,20210222,20210222,80113,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2774,400,4900135698,2021,WR,WA,PR,20210222,20210222,20210222,80129,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2775,400,4900135699,2021,WR,WA,PR,20210222,20210222,20210222,80130,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2776,400,4900135700,2021,WR,WA,PR,20210222,20210222,20210222,80132,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2777,400,4900135915,2021,WR,WA,PR,20210222,20210222,20210222,85940,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2778,400,4900135916,2021,WQ,WA,PR,20210222,20210222,20210222,90002,0,CALIDAD3, , , ,0, , , ,CRPCLNT400, ,QA11, , ,0, , , , , , 
2779,400,4900135918,2021,WQ,WA,PR,20210222,20210222,20210222,90023,0,CALIDAD3, , , ,0, , , ,CRPCLNT400, ,QA11, , ,0, , , , , , 
2780,400,4900135919,2021,WR,WA,PR,20210222,20210222,20210222,90024,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2781,400,4900135920,2021,WR,WA,PR,20210222,20210222,20210222,90024,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2782,400,4900135921,2021,WR,WA,PR,20210222,20210222,20210222,90045,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2783,400,4900135922,2021,WR,WA,PR,20210222,20210222,20210222,90049,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2784,400,4900135924,2021,WR,WA,PR,20210222,20210222,20210222,90050,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2785,400,4900135925,2021,WR,WA,PR,20210222,20210222,20210222,90107,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2786,400,4900135926,2021,WR,WA,PR,20210222,20210222,20210222,90107,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2787,400,4900135927,2021,WR,WA,PR,20210222,20210222,20210222,90126,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2788,400,4900135928,2021,WR,WA,PR,20210222,20210222,20210222,90127,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2789,400,4900135929,2021,WR,WA,PR,20210222,20210222,20210222,90130,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2790,400,4900135930,2021,WR,WA,PR,20210222,20210222,20210222,90131,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2791,400,4900135931,2021,WR,WA,PR,20210222,20210222,20210222,90145,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2792,400,4900135932,2021,WR,WA,PR,20210222,20210222,20210222,90147,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2793,400,4900135933,2021,WR,WA,PR,20210222,20210222,20210222,90200,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2794,400,4900135934,2021,WR,WA,PR,20210222,20210222,20210222,90201,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2795,400,4900135935,2021,WR,WA,PR,20210222,20210222,20210222,90202,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2796,400,4900135936,2021,WR,WA,PR,20210222,20210222,20210222,90205,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2797,400,4900135937,2021,WR,WA,PR,20210222,20210222,20210222,90205,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2798,400,4900135939,2021,WR,WA,PR,20210222,20210222,20210222,90208,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2799,400,4900135940,2021,WR,WA,PR,20210222,20210222,20210222,90209,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2800,400,4900135941,2021,WR,WA,PR,20210222,20210222,20210222,90211,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2801,400,4900135942,2021,WR,WA,PR,20210222,20210222,20210222,90212,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2802,400,4900135944,2021,WA,WA,PR,20210222,20210222,20210222,90546,0,ALMREPUEST01, , , ,0, , , ,CRPCLNT400, ,MB26, , ,0, , , , , , 
2803,400,4900135946,2021,WA,WA,PR,20210222,20210222,20210222,90606,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2804,400,4900135947,2021,WR,WA,PR,20210222,20210222,20210222,90622,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2805,400,4900135948,2021,WR,WA,PR,20210222,20210222,20210222,90624,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2806,400,4900135949,2021,WA,WA,PR,20210222,20210222,20210222,90921,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2807,400,4900135951,2021,WA,WA,PR,20210222,20210222,20210222,90956,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2808,400,4900135950,2021,WA,WA,PR,20210222,20210222,20210222,90954,0,AUTOAPT, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2809,400,4900135952,2021,WR,WA,PR,20210222,20210222,20210222,91111,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2810,400,4900135953,2021,WR,WA,PR,20210222,20210222,20210222,91112,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2811,400,4900135954,2021,WR,WA,PR,20210222,20210222,20210222,91128,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2812,400,4900135955,2021,WR,WA,PR,20210222,20210222,20210222,91131,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2813,400,4900135956,2021,WR,WA,PR,20210222,20210222,20210222,91132,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2814,400,4900135957,2021,WR,WA,PR,20210222,20210222,20210222,91132,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2815,400,4900135958,2021,WR,WA,PR,20210222,20210222,20210222,91134,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2816,400,4900135959,2021,WR,WA,PR,20210222,20210222,20210222,91135,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2817,400,4900135960,2021,WR,WA,PR,20210222,20210222,20210222,91205,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2818,400,4900135961,2021,WR,WA,PR,20210222,20210222,20210222,91206,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2819,400,4900135962,2021,WR,WA,PR,20210222,20210222,20210222,91211,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2820,400,4900135963,2021,WR,WA,PR,20210222,20210222,20210222,91213,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2821,400,4900135964,2021,WA,WA,PR,20210222,20210222,20210222,91219,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
2822,400,4900135965,2021,WR,WA,PR,20210222,20210222,20210222,91233,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2823,400,4900135967,2021,WR,WA,PR,20210222,20210222,20210222,91235,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2824,400,4900135968,2021,WR,WA,PR,20210222,20210222,20210222,91237,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
2825,400,4900135969,2021,WR,WA,PR,20210222,20210222,20210222,91238,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
